candidate_uid	circuit	stage	scheme	candidate	repeat	mode	run_id	attempt_id	join_key_source	patterns	fault_sha	source_file	source_row	join_status	join_reason
b20:hmf_coarse:HMF:168:0	b20	hmf_coarse	HMF	168		M	M_b20_cov95v2_HMF_h278_Mfull	attempt_bc7bd82c627cc54d8674	source_log_basename	339	317601206cf18d0d0a9022090cff5ab524011ae440a12f710d16ff750650c36e	hmf_coarse.tsv	169	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:169:0	b20	hmf_coarse	HMF	169		F	F_b20_cov95v2_HMF_h318_m1_F_p23	attempt_25921bcb4e59caa6c55b	source_log_basename	23	a670d8c933aa49fd52f04487f3a494fa7c56427b34b9df032da60dbb466e0885	hmf_coarse.tsv	170	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:169:0	b20	hmf_coarse	HMF	169		H	H_b20_cov95v2_HMF_h09_H_p318	attempt_6032f4cddee90ee0097e	source_log_basename	318	46a2375dfeed0ae98b84c1933cb680271d02c391c04120b88ad62e77fbf541d3	hmf_coarse.tsv	170	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:169:0	b20	hmf_coarse	HMF	169		M	M_b20_cov95v2_HMF_h318_m001_p1	attempt_8ab39b2368399d7a05c8	source_log_basename	1	f82b2f59c4f1715b13490eb8c4428fbe4fde2c29ff2db38435139fe45ce671ac	hmf_coarse.tsv	170	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:16:0	b20	hmf_coarse	HMF	16		F				0	NA	hmf_coarse.tsv	17	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:16:0	b20	hmf_coarse	HMF	16		H	H_b20_cov95v2_HMF_h01_H_p1	attempt_bc0e0a4ac7524732dd08	source_log_basename	1	d52d10ca84f3e58c0c5b82699b0efa0295216414bc28a9ee35d8844974e85efb	hmf_coarse.tsv	17	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:16:0	b20	hmf_coarse	HMF	16		M	M_b20_cov95v2_HMF_h1_m016_p368	attempt_f06ac76051a1ff66f459	source_log_basename	368	4dcdadfc5ec8bc36e3add5ff8416aa4332329dd5a1cf94f1e9ca58e1e6c01951	hmf_coarse.tsv	17	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:170:0	b20	hmf_coarse	HMF	170		F	F_b20_cov95v2_HMF_h318_m17_F_p8	attempt_436ba5ff5f7f524a1e16	source_log_basename	8	836e14390014671fe3318920ce026e700482a88aaa65fddef33aaaf05926cf25	hmf_coarse.tsv	171	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:170:0	b20	hmf_coarse	HMF	170		H	H_b20_cov95v2_HMF_h09_H_p318	attempt_6032f4cddee90ee0097e	source_log_basename	318	46a2375dfeed0ae98b84c1933cb680271d02c391c04120b88ad62e77fbf541d3	hmf_coarse.tsv	171	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:170:0	b20	hmf_coarse	HMF	170		M	M_b20_cov95v2_HMF_h318_m002_p17	attempt_e471744a522b03f30317	source_log_basename	17	60f9ff7ed0e05dbf6bcf5634032eb5fb0283dc48eebfedb9d226467f9469de48	hmf_coarse.tsv	171	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:171:0	b20	hmf_coarse	HMF	171		F				0	NA	hmf_coarse.tsv	172	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:171:0	b20	hmf_coarse	HMF	171		H	H_b20_cov95v2_HMF_h09_H_p318	attempt_6032f4cddee90ee0097e	source_log_basename	318	46a2375dfeed0ae98b84c1933cb680271d02c391c04120b88ad62e77fbf541d3	hmf_coarse.tsv	172	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:171:0	b20	hmf_coarse	HMF	171		M	M_b20_cov95v2_HMF_h318_m003_p33	attempt_6e0b4ddc5835fc207b5d	source_log_basename	33	0ddcbf0834f1951e5d8384c458f5c740bb79952e6383f36393b5d141824e390f	hmf_coarse.tsv	172	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:172:0	b20	hmf_coarse	HMF	172		F				0	NA	hmf_coarse.tsv	173	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:172:0	b20	hmf_coarse	HMF	172		H	H_b20_cov95v2_HMF_h09_H_p318	attempt_6032f4cddee90ee0097e	source_log_basename	318	46a2375dfeed0ae98b84c1933cb680271d02c391c04120b88ad62e77fbf541d3	hmf_coarse.tsv	173	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:172:0	b20	hmf_coarse	HMF	172		M	M_b20_cov95v2_HMF_h318_m004_p50	attempt_65255841921b0ebdeafa	source_log_basename	50	7a5c3be18612931daca3c4aed0db281b3b7376d131eaf5e1f5538375e442f582	hmf_coarse.tsv	173	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:173:0	b20	hmf_coarse	HMF	173		F				0	NA	hmf_coarse.tsv	174	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:173:0	b20	hmf_coarse	HMF	173		H	H_b20_cov95v2_HMF_h09_H_p318	attempt_6032f4cddee90ee0097e	source_log_basename	318	46a2375dfeed0ae98b84c1933cb680271d02c391c04120b88ad62e77fbf541d3	hmf_coarse.tsv	174	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:173:0	b20	hmf_coarse	HMF	173		M	M_b20_cov95v2_HMF_h318_m005_p66	attempt_97984f900d4ce3662777	source_log_basename	66	eb10e052fe258d3cf2dad2fc5e99cff076c20e4e9f343a9bd1a05ca9d16c613b	hmf_coarse.tsv	174	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:174:0	b20	hmf_coarse	HMF	174		F				0	NA	hmf_coarse.tsv	175	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:174:0	b20	hmf_coarse	HMF	174		H	H_b20_cov95v2_HMF_h09_H_p318	attempt_6032f4cddee90ee0097e	source_log_basename	318	46a2375dfeed0ae98b84c1933cb680271d02c391c04120b88ad62e77fbf541d3	hmf_coarse.tsv	175	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:174:0	b20	hmf_coarse	HMF	174		M	M_b20_cov95v2_HMF_h318_m006_p83	attempt_aa6b7e7da25ee40a5a1a	source_log_basename	83	ead37515ddb64301af13c5293402899ef03733d9fb4ef3678b2d52233c667864	hmf_coarse.tsv	175	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:175:0	b20	hmf_coarse	HMF	175		F				0	NA	hmf_coarse.tsv	176	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:175:0	b20	hmf_coarse	HMF	175		H	H_b20_cov95v2_HMF_h09_H_p318	attempt_6032f4cddee90ee0097e	source_log_basename	318	46a2375dfeed0ae98b84c1933cb680271d02c391c04120b88ad62e77fbf541d3	hmf_coarse.tsv	176	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:175:0	b20	hmf_coarse	HMF	175		M	M_b20_cov95v2_HMF_h318_m007_p99	attempt_5e129e160da82b51c9ce	source_log_basename	99	8450cd5076362e158e50d1ecc355022a8c4961c633182d4c271f2574338216a2	hmf_coarse.tsv	176	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:176:0	b20	hmf_coarse	HMF	176		F				0	NA	hmf_coarse.tsv	177	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:176:0	b20	hmf_coarse	HMF	176		H	H_b20_cov95v2_HMF_h09_H_p318	attempt_6032f4cddee90ee0097e	source_log_basename	318	46a2375dfeed0ae98b84c1933cb680271d02c391c04120b88ad62e77fbf541d3	hmf_coarse.tsv	177	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:176:0	b20	hmf_coarse	HMF	176		M	M_b20_cov95v2_HMF_h318_m008_p116	attempt_c089b5792a6063fe675e	source_log_basename	116	08a70d9aeb90b14253cd6ae2be113e3c5149ff121a1c3b0ec009ef663e9b7f83	hmf_coarse.tsv	177	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:177:0	b20	hmf_coarse	HMF	177		F				0	NA	hmf_coarse.tsv	178	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:177:0	b20	hmf_coarse	HMF	177		H	H_b20_cov95v2_HMF_h09_H_p318	attempt_6032f4cddee90ee0097e	source_log_basename	318	46a2375dfeed0ae98b84c1933cb680271d02c391c04120b88ad62e77fbf541d3	hmf_coarse.tsv	178	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:177:0	b20	hmf_coarse	HMF	177		M	M_b20_cov95v2_HMF_h318_m009_p132	attempt_a8b786fd4f120e19f46e	source_log_basename	132	a0b3b1083a93bad5a7c1cf75bc474f7cb859ce6bc91647937723b7e4d59bd6a4	hmf_coarse.tsv	178	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:178:0	b20	hmf_coarse	HMF	178		F				0	NA	hmf_coarse.tsv	179	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:178:0	b20	hmf_coarse	HMF	178		H	H_b20_cov95v2_HMF_h09_H_p318	attempt_6032f4cddee90ee0097e	source_log_basename	318	46a2375dfeed0ae98b84c1933cb680271d02c391c04120b88ad62e77fbf541d3	hmf_coarse.tsv	179	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:178:0	b20	hmf_coarse	HMF	178		M	M_b20_cov95v2_HMF_h318_m010_p149	attempt_84d4fa0960d11e715d9f	source_log_basename	149	c1f4129b019d6c79ee0fcdcded6f92ee706b75abd49bfbbe14fd61d79bd16c71	hmf_coarse.tsv	179	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:179:0	b20	hmf_coarse	HMF	179		F				0	NA	hmf_coarse.tsv	180	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:179:0	b20	hmf_coarse	HMF	179		H	H_b20_cov95v2_HMF_h09_H_p318	attempt_6032f4cddee90ee0097e	source_log_basename	318	46a2375dfeed0ae98b84c1933cb680271d02c391c04120b88ad62e77fbf541d3	hmf_coarse.tsv	180	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:179:0	b20	hmf_coarse	HMF	179		M	M_b20_cov95v2_HMF_h318_m011_p166	attempt_d009f0ddd6bf0464cb60	source_log_basename	166	2fac4ec858c27dfbb9b5c1f2da78e0675b8473c8e5abc68191486e5b284fb552	hmf_coarse.tsv	180	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:17:0	b20	hmf_coarse	HMF	17		F				0	NA	hmf_coarse.tsv	18	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:17:0	b20	hmf_coarse	HMF	17		H	H_b20_cov95v2_HMF_h01_H_p1	attempt_bc0e0a4ac7524732dd08	source_log_basename	1	d52d10ca84f3e58c0c5b82699b0efa0295216414bc28a9ee35d8844974e85efb	hmf_coarse.tsv	18	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:17:0	b20	hmf_coarse	HMF	17		M	M_b20_cov95v2_HMF_h1_m017_p393	attempt_4704234d1189faa5092c	source_log_basename	393	55cac6ac6b7bb93b2fbd3a0ef7c0a5a9b76cbc2ea20a91e44163ae6275f1b859	hmf_coarse.tsv	18	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:180:0	b20	hmf_coarse	HMF	180		F				0	NA	hmf_coarse.tsv	181	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:180:0	b20	hmf_coarse	HMF	180		H	H_b20_cov95v2_HMF_h09_H_p318	attempt_6032f4cddee90ee0097e	source_log_basename	318	46a2375dfeed0ae98b84c1933cb680271d02c391c04120b88ad62e77fbf541d3	hmf_coarse.tsv	181	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:180:0	b20	hmf_coarse	HMF	180		M	M_b20_cov95v2_HMF_h318_m012_p182	attempt_0c8a4f824591e6d9334d	source_log_basename	182	38f6c2ac517d1fbf7b9a49db1be1d6a87dbc111f9308e8c00c2400f0815159c9	hmf_coarse.tsv	181	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:181:0	b20	hmf_coarse	HMF	181		F				0	NA	hmf_coarse.tsv	182	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:181:0	b20	hmf_coarse	HMF	181		H	H_b20_cov95v2_HMF_h09_H_p318	attempt_6032f4cddee90ee0097e	source_log_basename	318	46a2375dfeed0ae98b84c1933cb680271d02c391c04120b88ad62e77fbf541d3	hmf_coarse.tsv	182	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:181:0	b20	hmf_coarse	HMF	181		M	M_b20_cov95v2_HMF_h318_m013_p199	attempt_1167be83f0585090f926	source_log_basename	199	ca2cf8e4925fd8539ca19b45b8fbeaa7f8ba3fb92460ca7f6aaac23d07727626	hmf_coarse.tsv	182	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:182:0	b20	hmf_coarse	HMF	182		F				0	NA	hmf_coarse.tsv	183	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:182:0	b20	hmf_coarse	HMF	182		H	H_b20_cov95v2_HMF_h09_H_p318	attempt_6032f4cddee90ee0097e	source_log_basename	318	46a2375dfeed0ae98b84c1933cb680271d02c391c04120b88ad62e77fbf541d3	hmf_coarse.tsv	183	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:182:0	b20	hmf_coarse	HMF	182		M	M_b20_cov95v2_HMF_h318_m014_p215	attempt_c470034f0844aecafd85	source_log_basename	215	0f4776ae5bdfbba996180111d0568869cfd38cfd9504c0b34ae940de2a81b609	hmf_coarse.tsv	183	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:183:0	b20	hmf_coarse	HMF	183		F				0	NA	hmf_coarse.tsv	184	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:183:0	b20	hmf_coarse	HMF	183		H	H_b20_cov95v2_HMF_h09_H_p318	attempt_6032f4cddee90ee0097e	source_log_basename	318	46a2375dfeed0ae98b84c1933cb680271d02c391c04120b88ad62e77fbf541d3	hmf_coarse.tsv	184	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:183:0	b20	hmf_coarse	HMF	183		M	M_b20_cov95v2_HMF_h318_m015_p232	attempt_42f466baf5af710ba12c	source_log_basename	232	9af5a2fdbc396af6e664be73fe5628d4f9ef79787d5af10a51a9e8b2ec1c5428	hmf_coarse.tsv	184	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:184:0	b20	hmf_coarse	HMF	184		F				0	NA	hmf_coarse.tsv	185	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:184:0	b20	hmf_coarse	HMF	184		H	H_b20_cov95v2_HMF_h09_H_p318	attempt_6032f4cddee90ee0097e	source_log_basename	318	46a2375dfeed0ae98b84c1933cb680271d02c391c04120b88ad62e77fbf541d3	hmf_coarse.tsv	185	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:184:0	b20	hmf_coarse	HMF	184		M	M_b20_cov95v2_HMF_h318_m016_p248	attempt_58a46705c35d50b9d963	source_log_basename	248	19d96756b4201d8942baecd3369f5d285bd6cc172e2004b138a6a06268349f59	hmf_coarse.tsv	185	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:185:0	b20	hmf_coarse	HMF	185		F				0	NA	hmf_coarse.tsv	186	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:185:0	b20	hmf_coarse	HMF	185		H	H_b20_cov95v2_HMF_h09_H_p318	attempt_6032f4cddee90ee0097e	source_log_basename	318	46a2375dfeed0ae98b84c1933cb680271d02c391c04120b88ad62e77fbf541d3	hmf_coarse.tsv	186	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:185:0	b20	hmf_coarse	HMF	185		M	M_b20_cov95v2_HMF_h318_m017_p265	attempt_bcfacb77b51128816496	source_log_basename	265	0c23ff77424461f3cb04658c6deecf7cefe31e0f083c46320096d9a0b587174a	hmf_coarse.tsv	186	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:186:0	b20	hmf_coarse	HMF	186		F				0	NA	hmf_coarse.tsv	187	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:186:0	b20	hmf_coarse	HMF	186		H	H_b20_cov95v2_HMF_h09_H_p318	attempt_6032f4cddee90ee0097e	source_log_basename	318	46a2375dfeed0ae98b84c1933cb680271d02c391c04120b88ad62e77fbf541d3	hmf_coarse.tsv	187	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:186:0	b20	hmf_coarse	HMF	186		M	M_b20_cov95v2_HMF_h318_m018_p281	attempt_a0a4d8e1389644c52f1a	source_log_basename	281	72c2d76b0d77d9ac9324626f328dcffe2b3906476ede0df389074aedd668b8fa	hmf_coarse.tsv	187	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:187:0	b20	hmf_coarse	HMF	187		F				0	NA	hmf_coarse.tsv	188	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:187:0	b20	hmf_coarse	HMF	187		H	H_b20_cov95v2_HMF_h09_H_p318	attempt_6032f4cddee90ee0097e	source_log_basename	318	46a2375dfeed0ae98b84c1933cb680271d02c391c04120b88ad62e77fbf541d3	hmf_coarse.tsv	188	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:187:0	b20	hmf_coarse	HMF	187		M	M_b20_cov95v2_HMF_h318_m019_p298	attempt_0948b9571abc5eba4d76	source_log_basename	297	7687ef9020e092a039079bfd020b1eb138ca8c2321b6632af7d4f4572985af38	hmf_coarse.tsv	188	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:188:0	b20	hmf_coarse	HMF	188		F				0	NA	hmf_coarse.tsv	189	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:188:0	b20	hmf_coarse	HMF	188		H	H_b20_cov95v2_HMF_h09_H_p318	attempt_6032f4cddee90ee0097e	source_log_basename	318	46a2375dfeed0ae98b84c1933cb680271d02c391c04120b88ad62e77fbf541d3	hmf_coarse.tsv	189	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:188:0	b20	hmf_coarse	HMF	188		M	M_b20_cov95v2_HMF_h318_m020_p314	attempt_68587dc3d3f975fb67ab	source_log_basename	312	e04949967ba413aa41c8b5e46e007855fb9ec94d15e3e9b0f05e88f4ba094e58	hmf_coarse.tsv	189	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:189:0	b20	hmf_coarse	HMF	189		F				0	NA	hmf_coarse.tsv	190	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:189:0	b20	hmf_coarse	HMF	189		H	H_b20_cov95v2_HMF_h09_H_p318	attempt_6032f4cddee90ee0097e	source_log_basename	318	46a2375dfeed0ae98b84c1933cb680271d02c391c04120b88ad62e77fbf541d3	hmf_coarse.tsv	190	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:189:0	b20	hmf_coarse	HMF	189		M	M_b20_cov95v2_HMF_h318_Mfull	attempt_c01e2825025d29b78ff6	source_log_basename	331	2059f30fbb7a200d40659e6dc93d0951cf5f2ae03c8c53b41f187a4e32eaf6b5	hmf_coarse.tsv	190	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:18:0	b20	hmf_coarse	HMF	18		F				0	NA	hmf_coarse.tsv	19	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:18:0	b20	hmf_coarse	HMF	18		H	H_b20_cov95v2_HMF_h01_H_p1	attempt_bc0e0a4ac7524732dd08	source_log_basename	1	d52d10ca84f3e58c0c5b82699b0efa0295216414bc28a9ee35d8844974e85efb	hmf_coarse.tsv	19	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:18:0	b20	hmf_coarse	HMF	18		M	M_b20_cov95v2_HMF_h1_m018_p417	attempt_a61c0c1acdf940316e63	source_log_basename	417	4d45ba4ef9444703595b23626f938ac18e9a58b6caca863e6168cceaa5756e9c	hmf_coarse.tsv	19	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:190:0	b20	hmf_coarse	HMF	190		F	F_b20_cov95v2_HMF_h358_m1_F_p15	attempt_e1fba5712fcd4be04efd	source_log_basename	15	5f47b9d2de0c3881a09f9a341c19c13dfcc1c4d8903bd9c0ddf5fa03ea1dda23	hmf_coarse.tsv	191	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:190:0	b20	hmf_coarse	HMF	190		H	H_b20_cov95v2_HMF_h10_H_p358	attempt_7ab8e8e9b06e8348b868	source_log_basename	358	fa71ae8b4abf55c3082b97760886233b3ac2df12e1060427297c5a814520cd50	hmf_coarse.tsv	191	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:190:0	b20	hmf_coarse	HMF	190		M	M_b20_cov95v2_HMF_h358_m001_p1	attempt_d69325bd0762a8293733	source_log_basename	1	5e82507d0b6bbb2cb0c07325de1378421a65d513f1dfb132fb61a3741cc7406e	hmf_coarse.tsv	191	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:191:0	b20	hmf_coarse	HMF	191		F	F_b20_cov95v2_HMF_h358_m16_F_p4	attempt_1c32af39c29cbc94ff70	source_log_basename	4	7cfcc275bd2d2900310ee3794ecd319270654d25242ae3b61f35350710872659	hmf_coarse.tsv	192	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:191:0	b20	hmf_coarse	HMF	191		H	H_b20_cov95v2_HMF_h10_H_p358	attempt_7ab8e8e9b06e8348b868	source_log_basename	358	fa71ae8b4abf55c3082b97760886233b3ac2df12e1060427297c5a814520cd50	hmf_coarse.tsv	192	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:191:0	b20	hmf_coarse	HMF	191		M	M_b20_cov95v2_HMF_h358_m002_p16	attempt_9454ba07f3a475734d51	source_log_basename	16	9e542c533eed434054730f9890937c7c49bea5f97eaf767ebb2dbbac7a399d17	hmf_coarse.tsv	192	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:192:0	b20	hmf_coarse	HMF	192		F				0	NA	hmf_coarse.tsv	193	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:192:0	b20	hmf_coarse	HMF	192		H	H_b20_cov95v2_HMF_h10_H_p358	attempt_7ab8e8e9b06e8348b868	source_log_basename	358	fa71ae8b4abf55c3082b97760886233b3ac2df12e1060427297c5a814520cd50	hmf_coarse.tsv	193	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:192:0	b20	hmf_coarse	HMF	192		M	M_b20_cov95v2_HMF_h358_m003_p32	attempt_e4d7ea6e477b96d105bf	source_log_basename	32	79a0ea34d25dcadf14b35dec66efb14d0ff0b3c84af97472565e4cdfbd780f79	hmf_coarse.tsv	193	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:193:0	b20	hmf_coarse	HMF	193		F				0	NA	hmf_coarse.tsv	194	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:193:0	b20	hmf_coarse	HMF	193		H	H_b20_cov95v2_HMF_h10_H_p358	attempt_7ab8e8e9b06e8348b868	source_log_basename	358	fa71ae8b4abf55c3082b97760886233b3ac2df12e1060427297c5a814520cd50	hmf_coarse.tsv	194	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:193:0	b20	hmf_coarse	HMF	193		M	M_b20_cov95v2_HMF_h358_m004_p48	attempt_bc5d1cdebf9d928d2990	source_log_basename	48	93bbaefd5aa2dbc7e400f53bc8cb2275ad16c24ab4e75648d089309f8b4a00dc	hmf_coarse.tsv	194	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:194:0	b20	hmf_coarse	HMF	194		F				0	NA	hmf_coarse.tsv	195	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:194:0	b20	hmf_coarse	HMF	194		H	H_b20_cov95v2_HMF_h10_H_p358	attempt_7ab8e8e9b06e8348b868	source_log_basename	358	fa71ae8b4abf55c3082b97760886233b3ac2df12e1060427297c5a814520cd50	hmf_coarse.tsv	195	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:194:0	b20	hmf_coarse	HMF	194		M	M_b20_cov95v2_HMF_h358_m005_p64	attempt_ed6bab5141808bf82c76	source_log_basename	64	5458db787d126087b04f2bf72f59d267f63f235bb6484f657c500c43104aaf57	hmf_coarse.tsv	195	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:195:0	b20	hmf_coarse	HMF	195		F				0	NA	hmf_coarse.tsv	196	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:195:0	b20	hmf_coarse	HMF	195		H	H_b20_cov95v2_HMF_h10_H_p358	attempt_7ab8e8e9b06e8348b868	source_log_basename	358	fa71ae8b4abf55c3082b97760886233b3ac2df12e1060427297c5a814520cd50	hmf_coarse.tsv	196	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:195:0	b20	hmf_coarse	HMF	195		M	M_b20_cov95v2_HMF_h358_m006_p80	attempt_3da7672a5722403e4e04	source_log_basename	80	1a16a97134489415476dca03c9b626e74e2ea785dc4378f7117dad1aec1a3993	hmf_coarse.tsv	196	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:196:0	b20	hmf_coarse	HMF	196		F				0	NA	hmf_coarse.tsv	197	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:196:0	b20	hmf_coarse	HMF	196		H	H_b20_cov95v2_HMF_h10_H_p358	attempt_7ab8e8e9b06e8348b868	source_log_basename	358	fa71ae8b4abf55c3082b97760886233b3ac2df12e1060427297c5a814520cd50	hmf_coarse.tsv	197	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:196:0	b20	hmf_coarse	HMF	196		M	M_b20_cov95v2_HMF_h358_m007_p96	attempt_a1be94e174ba5cab39cd	source_log_basename	96	0770979cba4953c0befd211c97c65f76a9dbb5f7f7e1013d72065269b025cc16	hmf_coarse.tsv	197	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:197:0	b20	hmf_coarse	HMF	197		F				0	NA	hmf_coarse.tsv	198	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:197:0	b20	hmf_coarse	HMF	197		H	H_b20_cov95v2_HMF_h10_H_p358	attempt_7ab8e8e9b06e8348b868	source_log_basename	358	fa71ae8b4abf55c3082b97760886233b3ac2df12e1060427297c5a814520cd50	hmf_coarse.tsv	198	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:197:0	b20	hmf_coarse	HMF	197		M	M_b20_cov95v2_HMF_h358_m008_p112	attempt_66d8914eb5e04306a985	source_log_basename	112	47fe8d9cbd660bdd557852ed89dd0620eb793750b569c5df717d35aa5d8e1b34	hmf_coarse.tsv	198	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:198:0	b20	hmf_coarse	HMF	198		F				0	NA	hmf_coarse.tsv	199	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:198:0	b20	hmf_coarse	HMF	198		H	H_b20_cov95v2_HMF_h10_H_p358	attempt_7ab8e8e9b06e8348b868	source_log_basename	358	fa71ae8b4abf55c3082b97760886233b3ac2df12e1060427297c5a814520cd50	hmf_coarse.tsv	199	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:198:0	b20	hmf_coarse	HMF	198		M	M_b20_cov95v2_HMF_h358_m009_p128	attempt_ffb34a7ac7186d2603b7	source_log_basename	128	bf048c7944f9b0eb92f0c3a25ee4decb4286220b3fbc31759f7917004af75b56	hmf_coarse.tsv	199	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:199:0	b20	hmf_coarse	HMF	199		F				0	NA	hmf_coarse.tsv	200	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:199:0	b20	hmf_coarse	HMF	199		H	H_b20_cov95v2_HMF_h10_H_p358	attempt_7ab8e8e9b06e8348b868	source_log_basename	358	fa71ae8b4abf55c3082b97760886233b3ac2df12e1060427297c5a814520cd50	hmf_coarse.tsv	200	UNIQUE	source_log_basename
